"","Ensemble","Start_position","End_position"
"30650","ENSG00000055609","359","359"
"30651","ENSG00000134817","348","348"
"30652","ENSG00000254772","26","26"
"30653","ENSG00000172935","73","73"
"30654","ENSG00000010379","32","32"
"30655","ENSG00000111361","144","144"
"30656","ENSG00000100968","893","893"
"30657","ENSG00000008710","3783","3783"
"30658","ENSG00000124067","922","922"
"30659","ENSG00000167080","163","163"
"30660","ENSG00000177728","496","496"
"30661","ENSG00000055483","1112","1112"
"30662","ENSG00000184009","81","81"
"30663","ENSG00000130816","1078","1078"
"30664","ENSG00000229676","348","348"
"30665","ENSG00000169136","260","260"
"30666","ENSG00000141946","24","24"
"30667","ENSG00000167037","346","346"
"30668","ENSG00000156313","153","153"
"30669","ENSG00000182872","46","46"
"30670","ENSG00000158639","56","56"
"30671","ENSG00000133138","631","631"
"30672","ENSG00000203879","84","84"
"30673","ENSG00000092850","361","361"
"30674","ENSG00000006555","230","230"
"30675","ENSG00000203710","561","561"
"30676","ENSG00000151779","2032","2032"
"30677","ENSG00000138101","552","552"
"30678","ENSG00000179915","1149","1149"
"30679","ENSG00000115850","794","794"
"30680","ENSG00000128683","53","53"
"30681","ENSG00000135898","144","144"
"30682","ENSG00000186446","62","62"
"30683","ENSG00000008300","301","301"
"30684","ENSG00000163935","75","75"
"30685","ENSG00000171195","47","47"
"30686","ENSG00000170085","253","253"
"30687","ENSG00000124782","232","232"
"30688","ENSG00000277075","128","128"
"30689","ENSG00000112280","801","801"
"30690","ENSG00000112769","354","354"
"30691","ENSG00000155849","291","291"
"30692","ENSG00000213199","131","131"
"30693","ENSG00000147687","232","232"
"30694","ENSG00000186943","71","71"
"30695","ENSG00000189180","148","148"
"30696","ENSG00000132259","149","149"
"30697","ENSG00000170322","225","225"
"30698","ENSG00000250510","162","162"
"30699","ENSG00000179715","410","410"
"30700","ENSG00000089250","415","415"
"30701","ENSG00000205863","209","209"
"30702","ENSG00000240654","209","209"
"30703","ENSG00000183098","185","185"
"30704","ENSG00000139797","179","179"
"30705","ENSG00000087303","866","866"
"30706","ENSG00000066933","1921","1921"
"30707","ENSG00000178188","215","215"
"30708","ENSG00000141510","173","173"
"30709","ENSG00000007202","961","961"
"30710","ENSG00000141441","752","752"
"30711","ENSG00000197110","28","28"
"30712","ENSG00000101343","145","145"
"30713","ENSG00000126001","2150","2150"
"30714","ENSG00000198947","3561","3561"
"30715","ENSG00000089472","907","907"
"30716","ENSG00000125962","445","445"
"30717","ENSG00000175718","876","876"
"30718","ENSG00000124334","240","240"
"30719","ENSG00000186487","1026","1026"
"30720","ENSG00000163092","2139","2139"
"30721","ENSG00000121879","542","542"
"30722","ENSG00000038219","2326","2326"
"30723","ENSG00000123737","424","424"
"30724","ENSG00000182230","362","362"
"30725","ENSG00000137203","88","88"
"30726","ENSG00000122644","139","139"
"30727","ENSG00000148948","192","192"
"30728","ENSG00000273079","1401","1401"
"30729","ENSG00000140691","409","409"
"30730","ENSG00000039068","867","867"
"30731","ENSG00000165259","39","39"
"30732","ENSG00000189339","301","301"
"30733","ENSG00000054523","69","69"
"30734","ENSG00000130940","1339","1339"
"30735","ENSG00000010803","290","290"
"30736","ENSG00000162437","39","39"
"30737","ENSG00000198483","96","96"
"30738","ENSG00000143631","2089","2089"
"30739","ENSG00000143631","1239","1239"
"30740","ENSG00000143631","38","38"
"30741","ENSG00000143294","352","352"
"30742","ENSG00000163554","2033","2033"
"30743","ENSG00000244414","302","302"
"30744","ENSG00000185842","3464","3464"
"30745","ENSG00000162851","82","82"
"30746","ENSG00000084674","4516","4516"
"30747","ENSG00000214513","7","7"
"30748","ENSG00000115539","192","192"
"30749","ENSG00000072195","3130","3130"
"30750","ENSG00000144642","85","85"
"30751","ENSG00000163527","341","341"
"30752","ENSG00000160801","125","125"
"30753","ENSG00000163681","98","98"
"30754","ENSG00000172969","36","36"
"30755","ENSG00000121879","542","542"
"30756","ENSG00000058056","373","373"
"30757","ENSG00000174227","576","576"
"30758","ENSG00000135226","316","316"
"30759","ENSG00000152583","223","223"
"30760","ENSG00000138735","524","524"
"30761","ENSG00000138688","3026","3026"
"30762","ENSG00000037474","626","626"
"30763","ENSG00000145794","766","766"
"30764","ENSG00000240764","786","786"
"30765","ENSG00000123643","429","429"
"30766","ENSG00000156427","96","96"
"30767","ENSG00000146094","374","374"
"30768","ENSG00000168477","1005","1005"
"30769","ENSG00000164530","339","339"
"30770","ENSG00000146216","440","440"
"30771","ENSG00000096401","235","235"
"30772","ENSG00000151914","1148","1148"
"30773","ENSG00000151914","1148","1148"
"30774","ENSG00000047936","194","194"
"30775","ENSG00000002746","411","411"
"30776","ENSG00000185274","304","304"
"30777","ENSG00000158560","396","396"
"30778","ENSG00000105939","87","87"
"30779","ENSG00000173273","134","134"
"30780","ENSG00000069206","430","430"
"30781","ENSG00000137571","680","680"
"30782","ENSG00000169436","855","855"
"30783","ENSG00000179526","128","128"
"30784","ENSG00000204849","362","362"
"30785","ENSG00000099139","1809","1809"
"30786","ENSG00000165029","352","352"
"30787","ENSG00000165181","1167","1167"
"30788","ENSG00000120616","638","638"
"30789","ENSG00000172661","202","202"
"30790","ENSG00000107443","310","310"
"30791","ENSG00000107581","755","755"
"30792","ENSG00000182919","258","258"
"30793","ENSG00000111642","1016","1016"
"30794","ENSG00000172243","145","145"
"30795","ENSG00000111266","208","208"
"30796","ENSG00000170523","317","317"
"30797","ENSG00000123415","197","197"
"30798","ENSG00000111481","85","85"
"30799","ENSG00000135392","208","208"
"30800","ENSG00000139220","434","434"
"30801","ENSG00000151572","322","322"
"30802","ENSG00000132950","146","146"
"30803","ENSG00000133105","257","257"
"30804","ENSG00000136141","532","532"
"30805","ENSG00000123191","633","633"
"30806","ENSG00000118922","352","352"
"30807","ENSG00000054654","1881","1881"
"30808","ENSG00000198752","1598","1598"
"30809","ENSG00000198752","1546","1546"
"30810","ENSG00000198901","197","197"
"30811","ENSG00000167972","550","550"
"30812","ENSG00000140830","67","67"
"30813","ENSG00000103335","703","703"
"30814","ENSG00000198909","614","614"
"30815","ENSG00000141449","1541","1541"
"30816","ENSG00000141431","1444","1444"
"30817","ENSG00000142303","590","590"
"30818","ENSG00000181143","9180","9180"
"30819","ENSG00000090339","218","218"
"30820","ENSG00000161914","436","436"
"30821","ENSG00000127507","338","338"
"30822","ENSG00000105072","510","510"
"30823","ENSG00000125755","273","273"
"30824","ENSG00000130726","175","175"
"30825","ENSG00000244462","99","99"
"30826","ENSG00000142192","567","567"
"30827","ENSG00000243489","265","265"
"30828","ENSG00000138944","154","154"
"30829","ENSG00000169933","1103","1103"
"30830","ENSG00000171405","79","79"
"30831","ENSG00000198205","736","736"
"30832","ENSG00000165240","400","400"
"30833","ENSG00000078589","29","29"
"30834","ENSG00000102359","273","273"
"30835","ENSG00000168509","115","115"
"30836","ENSG00000162745","735","735"
"30837","ENSG00000183310","242","242"
"30838","ENSG00000008869","1856","1856"
"30839","ENSG00000115904","616","616"
"30840","ENSG00000186854","326","326"
"30841","ENSG00000118997","1913","1913"
"30842","ENSG00000232125","366","366"
"30843","ENSG00000079308","1074","1074"
"30844","ENSG00000182568","106","106"
"30845","ENSG00000080200","2533","2533"
"30846","ENSG00000206384","1513","1513"
"30847","ENSG00000073711","676","676"
"30848","ENSG00000174776","42","42"
"30849","ENSG00000132464","976","976"
"30850","ENSG00000138778","1561","1561"
"30851","ENSG00000169271","38","38"
"30852","ENSG00000168944","225","225"
"30853","ENSG00000197043","626","626"
"30854","ENSG00000113263","568","568"
"30855","ENSG00000124772","584","584"
"30856","ENSG00000135299","536","536"
"30857","ENSG00000130368","322","322"
"30858","ENSG00000173852","53","53"
"30859","ENSG00000177409","1484","1484"
"30860","ENSG00000189056","2193","2193"
"30861","ENSG00000104213","173","173"
"30862","ENSG00000130723","2158","2158"
"30863","ENSG00000182771","355","355"
"30864","ENSG00000138193","1735","1735"
"30865","ENSG00000066468","471","471"
"30866","ENSG00000066468","470","470"
"30867","ENSG00000006071","298","298"
"30868","ENSG00000134824","291","291"
"30869","ENSG00000014216","435","435"
"30870","ENSG00000177103","1554","1554"
"30871","ENSG00000067798","1575","1575"
"30872","ENSG00000120800","767","767"
"30873","ENSG00000122966","112","112"
"30874","ENSG00000112787","661","661"
"30875","ENSG00000229474","249","249"
"30876","ENSG00000140263","66","66"
"30877","ENSG00000067141","138","138"
"30878","ENSG00000068305","82","82"
"30879","ENSG00000135697","327","327"
"30880","ENSG00000167889","524","524"
"30881","ENSG00000065000","632","632"
"30882","ENSG00000183401","254","254"
"30883","ENSG00000105711","178","178"
"30884","ENSG00000196218","2420","2420"
"30885","ENSG00000169169","33","33"
"30886","ENSG00000142405","836","836"
"30887","ENSG00000125772","332","332"
"30888","ENSG00000159110","439","439"
"30889","ENSG00000160299","827","827"
"30890","ENSG00000100014","1024","1024"
"30891","ENSG00000133454","1692","1692"
"30892","ENSG00000183762","337","337"
"30893","ENSG00000126767","87","87"
"30894","ENSG00000068985","114","114"
"30895","ENSG00000242732","71","71"
"30896","ENSG00000198203","185","185"
"30897","ENSG00000138413","132","132"
"30898","ENSG00000172752","2163","2163"
"30899","ENSG00000223501","594","594"
"30900","ENSG00000110799","552","552"
"30901","ENSG00000185684","454","454"
"30902","ENSG00000133110","483","483"
"30903","ENSG00000138604","196","196"
"30904","ENSG00000103326","982","982"
"30905","ENSG00000276085","86","86"
"30906","ENSG00000172466","176","176"
"30907","ENSG00000278195","80","80"
"30908","ENSG00000133477","269","269"
"30909","ENSG00000198354","447","447"
"30910","ENSG00000143631","920","920"
"30911","ENSG00000169507","221","221"
"30912","ENSG00000172139","125","125"
"30913","ENSG00000196586","126","126"
"30914","ENSG00000175877","175","175"
"30915","ENSG00000158528","215","215"
"30916","ENSG00000221866","1479","1479"
"30917","ENSG00000023287","846","846"
"30918","ENSG00000168795","492","492"
"30919","ENSG00000107611","2730","2730"
"30920","ENSG00000149311","2875","2875"
"30921","ENSG00000170515","200","200"
"30922","ENSG00000111647","183","183"
"30923","ENSG00000151176","482","482"
"30924","ENSG00000134882","293","293"
"30925","ENSG00000102452","372","372"
"30926","ENSG00000198542","352","352"
"30927","ENSG00000154760","719","719"
"30928","ENSG00000131737","328","328"
"30929","ENSG00000168234","360","360"
"30930","ENSG00000187323","235","235"
"30931","ENSG00000181143","7295","7295"
"30932","ENSG00000129351","744","744"
"30933","ENSG00000197586","422","422"
"30934","ENSG00000075234","417","417"
"30935","ENSG00000142621","1347","1347"
"30936","ENSG00000116406","525","525"
"30937","ENSG00000198626","414","414"
"30938","ENSG00000170035","175","175"
"30939","ENSG00000169860","212","212"
"30940","ENSG00000121879","539","539"
"30941","ENSG00000121879","1047","1047"
"30942","ENSG00000155858","183","183"
"30943","ENSG00000113643","283","283"
"30944","ENSG00000112077","270","270"
"30945","ENSG00000112116","25","25"
"30946","ENSG00000119471","83","83"
"30947","ENSG00000152464","10","10"
"30948","ENSG00000181958","288","288"
"30949","ENSG00000254466","182","182"
"30950","ENSG00000167986","242","242"
"30951","ENSG00000179715","373","373"
"30952","ENSG00000181852","32","32"
"30953","ENSG00000165891","40","40"
"30954","ENSG00000183495","1216","1216"
"30955","ENSG00000253309","247","247"
"30956","ENSG00000150401","50","50"
"30957","ENSG00000213928","53","53"
"30958","ENSG00000139990","914","914"
"30959","ENSG00000142609","1462","1462"
"30960","ENSG00000149527","270","270"
"30961","ENSG00000127481","5075","5075"
"30962","ENSG00000117751","169","169"
"30963","ENSG00000158156","308","308"
"30964","ENSG00000086015","917","917"
"30965","ENSG00000157211","65","65"
"30966","ENSG00000162398","188","188"
"30967","ENSG00000162607","353","353"
"30968","ENSG00000137942","130","130"
"30969","ENSG00000060718","1065","1065"
"30970","ENSG00000085433","179","179"
"30971","ENSG00000163131","92","92"
"30972","ENSG00000143376","349","349"
"30973","ENSG00000183856","1620","1620"
"30974","ENSG00000183856","1424","1424"
"30975","ENSG00000143257","111","111"
"30976","ENSG00000198771","107","107"
"30977","ENSG00000171806","54","54"
"30978","ENSG00000135835","664","664"
"30979","ENSG00000116667","117","117"
"30980","ENSG00000134365","185","185"
"30981","ENSG00000163431","51","51"
"30982","ENSG00000143851","262","262"
"30983","ENSG00000143858","344","344"
"30984","ENSG00000058668","335","335"
"30985","ENSG00000117707","287","287"
"30986","ENSG00000042781","1022","1022"
"30987","ENSG00000178395","469","469"
"30988","ENSG00000143751","200","200"
"30989","ENSG00000143799","307","307"
"30990","ENSG00000116991","566","566"
"30991","ENSG00000185420","50","50"
"30992","ENSG00000119772","811","811"
"30993","ENSG00000115760","3826","3826"
"30994","ENSG00000115825","239","239"
"30995","ENSG00000119729","171","171"
"30996","ENSG00000065911","194","194"
"30997","ENSG00000153107","922","922"
"30998","ENSG00000204406","391","391"
"30999","ENSG00000168280","349","349"
"31000","ENSG00000182263","183","183"
"31001","ENSG00000115806","185","185"
"31002","ENSG00000155657","6271","6271"
"31003","ENSG00000204262","1250","1250"
"31004","ENSG00000036257","687","687"
"31005","ENSG00000168958","216","216"
"31006","ENSG00000171551","527","527"
"31007","ENSG00000196811","297","297"
"31008","ENSG00000132326","169","169"
"31009","ENSG00000093167","259","259"
"31010","ENSG00000182983","153","153"
"31011","ENSG00000163788","334","334"
"31012","ENSG00000196345","120","120"
"31013","ENSG00000163807","41","41"
"31014","ENSG00000178149","253","253"
"31015","ENSG00000198218","527","527"
"31016","ENSG00000007402","599","599"
"31017","ENSG00000168297","67","67"
"31018","ENSG00000144802","389","389"
"31019","ENSG00000176040","263","263"
"31020","ENSG00000163611","762","762"
"31021","ENSG00000183833","672","672"
"31022","ENSG00000114127","1285","1285"
"31023","ENSG00000071794","318","318"
"31024","ENSG00000121879","1047","1047"
"31025","ENSG00000180370","438","438"
"31026","ENSG00000145217","125","125"
"31027","ENSG00000159788","649","649"
"31028","ENSG00000170871","852","852"
"31029","ENSG00000178163","258","258"
"31030","ENSG00000138757","422","422"
"31031","ENSG00000163291","90","90"
"31032","ENSG00000138640","126","126"
"31033","ENSG00000172403","1074","1074"
"31034","ENSG00000164066","525","525"
"31035","ENSG00000180104","409","409"
"31036","ENSG00000040731","275","275"
"31037","ENSG00000112936","785","785"
"31038","ENSG00000095015","1173","1173"
"31039","ENSG00000123213","578","578"
"31040","ENSG00000113161","354","354"
"31041","ENSG00000132837","111","111"
"31042","ENSG00000134970","180","180"
"31043","ENSG00000131508","31","31"
"31044","ENSG00000120327","406","406"
"31045","ENSG00000253846","314","314"
"31046","ENSG00000132915","327","327"
"31047","ENSG00000145907","289","289"
"31048","ENSG00000082516","595","595"
"31049","ENSG00000221886","41","41"
"31050","ENSG00000145982","317","317"
"31051","ENSG00000137177","972","972"
"31052","ENSG00000137261","586","586"
"31053","ENSG00000197279","369","369"
"31054","ENSG00000235863","300","300"
"31055","ENSG00000124678","446","446"
"31056","ENSG00000188056","77","77"
"31057","ENSG00000146263","270","270"
"31058","ENSG00000146360","358","358"
"31059","ENSG00000118523","231","231"
"31060","ENSG00000152818","808","808"
"31061","ENSG00000152818","2888","2888"
"31062","ENSG00000111962","367","367"
"31063","ENSG00000131023","753","753"
"31064","ENSG00000049618","1148","1148"
"31065","ENSG00000002746","1339","1339"
"31066","ENSG00000001631","272","272"
"31067","ENSG00000127980","250","250"
"31068","ENSG00000158528","1086","1086"
